text,TextBlob_Subjectivity,TextBlob_Polarity,TextBlob_Analysis
"@HarrisFanaroff As a 3rd-party recruiter, I was trained in my early career that people already employed were more v… https://t.co/6Qw3mtVkrp",0.26666666666666666,0.19999999999999998,positive
"@elonmusk @LHSummers @federalreserve @DavidWestin @BloombergTV How are we calling this MILD? Food costs up 100%, ho… https://t.co/nFsKuS7JfF",0.5,0.3333333333333333,positive
The Western housing market recession hit so hard and fast that a Fortune 500 firm that was riding high at $34 per s… https://t.co/eo9OMVaNwa,0.41633333333333333,-0.026333333333333337,negative
Investors are making the wrong bet on a recession — and it's going to cost them big time https://t.co/7vGN6myicJ via @YahooFinance,0.5,-0.25,negative
"bond yields inverted in November 2022, the recession should be arriving in May.",0.0,0.0,neutral
'I Don't Believe Them For A Second' – Real Estate Guru Grant Cardone Blasts The Government For Denying A Recession.… https://t.co/ohgW1tJ2iV,0.15000000000000002,0.1,positive
"@RBReich I believe the expression ""trickle down"" was 'coined' during a recession in the 1890's. Robber baron redux.",0.2888888888888889,-0.15555555555555559,negative
@TalkinUm It’s a recession… all these bills are stolen or fake 😭,1.0,-0.5,negative
Something off a 📑 I am working on. I wonder what happened in 2010!! Have the income dynamics within households chan… https://t.co/PVekHeEFxC,0.0,0.0,neutral
@elonmusk @LHSummers @federalreserve @DavidWestin @BloombergTV Hopefully we won’t have to.  The data shows 3 quarte… https://t.co/YUrfOv0GQd,0.0,0.0,neutral
How to know if US economy is in recession https://t.co/dKS4m8kITl https://t.co/WWrg20Xkje,0.0,0.0,neutral
"So, convince me we're not in a Recession, supply problems, major stores going out of business, union-busting, risin… https://t.co/LCKDWfhSAA",0.5,0.0625,positive
"Your worries are not what they seem. 
Worries of a recession? No.
Worries of a depression? No. 
It's much, MUCH wor… https://t.co/vCrcKmn2Lh",0.2,0.2,positive
We’re definitely in a recession cause how Jenny Craig just like well y’all stay fat cause we broke https://t.co/NnTriOX2X7,0.5,0.0,neutral
@unusual_whales A recession is just a large discount market for the rich tbh,0.5892857142857143,0.29464285714285715,positive
"@beansandgreens_ @r8risk @TerribleFinance 1. No such things as too much money.
2. We're in a recession. No one has money",0.35,0.1,positive
A default would crash the economy and make the dollar worthless. The dollar is only backed by the good faith in the… https://t.co/xBwU08S3tY,0.8333333333333334,-0.03333333333333336,negative
"No need for the purple shampoo anymore! Americans are starting to go back to their natural (brunette) roots 💈

Stor… https://t.co/L4cyPeR3IQ",0.16666666666666666,0.03333333333333333,positive
@iingwen @Senat https://t.co/GSC00BROin,0.0,0.0,neutral
@DPPonline @AmbJohnBolton https://t.co/GSC00BROin,0.0,0.0,neutral
@Mistyswoman I wish. I was unemployed and homeless (stay home dad/college student) right at the start of the recess… https://t.co/Ti8NoxbsEO,0.5357142857142857,0.2857142857142857,positive
"@4HumanUnity @SpeakerMcCarthy You think a Fed Gov't surplus is good...  Face 🌴. 

Bill Clinton's surplus set up the… https://t.co/wL4a9HB87a",0.6000000000000001,0.7,positive
@TheDemocrats and a very robust inflation! Let's finish the job by a recession.,0.3,0.2,positive
@KamalaHarris I would have to disagree If you have created more jobs in the past 4 years than any other presidency… https://t.co/19Aik07sh5,0.375,0.041666666666666664,positive
"I thought they just took ya money in Vegas 😂….. this recession hittin everybody hard 
Free @itzsheera https://t.co/nDxeOqJ2C9",0.6708333333333334,0.05416666666666667,positive
@DrAl1313 @1961mcruzer @JagmeetScheer @DawnaThompson_ @proundpapaof3 @memequeenkimmy @twopartyhell @TreatHunterDog… https://t.co/R5FxEL5t7h,0.0,0.0,neutral
"@MampillyGuru Paul it’s statistically a depression, not a recession. But, some reason over the last two years there is no truth in numbers",0.06666666666666667,0.0,neutral
And current recession hmm,0.4,0.0,neutral
@HManoaa @EPBResearch The market doesn’t determine a recession and is fairly irrational.  S&amp;P at 5k doesn’t really… https://t.co/pW3VVexfRc,0.55,0.44999999999999996,positive
#2000s #economy #recession #stockmarket #automotive #american #business #crysler #chapter11 #history #onthisday… https://t.co/xVP2HkQQ6z,0.0,0.0,neutral
@mtsand3 @0RG4N1Z3DCH405 @akafacehots The NY federal reserve runs a recession probability model. It’s never been in… https://t.co/gZr9hayYAO,0.0,0.0,neutral
Global recession fears on the way https://t.co/ouOeijn1Hb,0.0,0.0,neutral
@RepDonaldsPress @JoeBiden I think the Republicans want to cause a Recession during the Biden years that’s why they… https://t.co/WA4qOv8RNL,0.0,0.0,neutral
@BladeHawk8 I agree on unemployment peaking probably being a good time to get in but I am just not good personally… https://t.co/Mns6010k2j,0.5000000000000001,0.11666666666666665,positive
@1Republic14Star @akafacehots Read the part were he tell the comedians that we are going into a recession. https://t.co/On8n79a0DQ,0.0,0.0,neutral
"#FederalReserve Is #Destroying #Regional #Banks and Will #Nuke #American #Economy: #RobertKiyosaki

#America… https://t.co/ItsT5weOGz",0.0,-0.1,negative
@BladeHawk8 Very true and I wish I had a better idea on the path. For all we know we could be in a recession right… https://t.co/h0G5zYFbvF,0.626904761904762,0.41357142857142853,positive
@POTUS Were?We are in a recession!,0.0,0.0,neutral
"@jeffreyatucker Eh, sometimes a deep recession is what the Dr. ordered.  We have been on the crack cocaine of money… https://t.co/o2lRO2ggo6",0.4,0.0,neutral
The CBOE is still alive and Kicking !!  #options #cboe #stockmarket #money #stocks #market #hedgefunds https://t.co/gUDbbNOEfz,0.4,0.1,positive
@elonmusk @Eliz_Hightower You do know we are in a recession? Any paid info will certainly become misinformation for… https://t.co/jYUF9879Ef,0.5714285714285714,0.21428571428571427,positive
"@BladeHawk8 Recession ends and demand picks up more, I think energy will resume its secular bull market. I have a l… https://t.co/KT2X09CEly",0.5,0.5,positive
"@dana_marlane Well, since TA and Fib is meaningless, providing no clue to future price movements, and their busines… https://t.co/zlEIA59H9P",0.5625,-0.25,negative
Two weeks later film Mattingly will be mysteriously fired from CNN. Because they’re hiding the oncoming recession.… https://t.co/WjomA63zQV,0.5,0.0,neutral
🌐📉 A serious Recession  looms in the West… https://t.co/UgsWCxYY1N,0.6666666666666666,-0.3333333333333333,negative
"@Ardi_Aaziznia @davidlin_TV @MillStResearch All I want in life is to see a massive recession

And @Ardi_Aaziznia in… https://t.co/x1o63cWA9V",1.0,0.0,neutral
@dana_marlane Your claim as to expectations for CMG in a recession is specious.  If you were noting booming busines… https://t.co/rT6Wv8PbTd,0.0,0.0,neutral
"@fundstrat @fs_insight Markets typically bottom 6 months after a recession has been declared, also 3100 or so takes… https://t.co/GeeAXmskJn",0.5,-0.16666666666666666,negative
@BigMamaAngel We're in a recession.,0.0,0.0,neutral
"@MacroAlf They're not cutting unless unemployment blows up, and of course unemployment is the most lagging of recession indicators.",0.7,0.4,positive
@jimcramer Solid recession play.,0.1,0.0,neutral
@KamalaHarris Except I have seen multiple companies announcing layoffs the recession is starting,0.05,0.0,neutral
"@SureEnough101 The coming recession will take down the market. Wall St is pretending not to expect a recession, and… https://t.co/zVHuf58pb3",0.2888888888888889,-0.15555555555555559,negative
🚢 Discover the impact of the freight recession on consumption numbers in the latest episode of #TheWeekAhead.… https://t.co/swo7lQg2Zn,0.9,0.5,positive
"Still waiting on that NBER defined recession. 
Commercial Bank Deposits go 📉 https://t.co/F0UlnkKXex",0.0,0.0,neutral
I think we are in a recession 🥹,0.0,0.0,neutral
https://t.co/6ulr20fnIK,0.0,0.0,neutral
@NigelFerLife @AllenEpic21c After what he said about McCain in 16… there always a chance … Arizona realizes Biden i… https://t.co/VgFy9jAHy8,0.0,0.0,neutral
"@mikexyz @elebull @KamalaHarris If that were true, we would see evidence of it wouldn’t we? But what we see is out… https://t.co/eS9X2nGB8L",0.65,0.35,positive
"The US economy is improving, but inflation and rising wages are a concern for the Fed. To prevent a recession, poli… https://t.co/hD0EyGfWjl",0.0,0.0,neutral
"Damn straight!

My man! #Biden won’t make your taxes go up… only gas prices, interest rates, inflation, grocery pri… https://t.co/crS0NqAjr9",0.7,0.1,positive
"@BillPegs Another interest rate hike is coming, another regional bank will go under due to the warp speed hikes, &amp;… https://t.co/NJwDadmAnk",0.375,-0.125,negative
"@POTUS Everything you touch goes bad. We have a Biden recession that you made. Yes, you did that to Americans.",0.6666666666666666,-0.6999999999999998,negative
@Mr_Derivatives Recession definition was changed too in 2022. So we can still this a Kangaroo market until SPY hits 480 🤪,0.0,0.0,neutral
@EconBerger It might not need employment to go down. If out of labor force people start returning to seek jobs (say… https://t.co/7l0G8WQGo9,0.2888888888888889,-0.15555555555555559,negative
"What recession? 

There’s a 45 minute wait to see the tailor at $JWN  🤨",0.0,0.0,neutral
"@LewisCoulter7 @amandaaa_fuller I guess prime is what it is, that 2008 sub prime mortgage induced recession had a l… https://t.co/mHMR6bezLx",0.0,0.0,neutral
Brooks use to work on the supposition that Trump supporters were merely misunderstood and that they were disconcert… https://t.co/ANDT2JN0lM,0.5,-0.5,negative
https://t.co/3xryfyIjNw,0.0,0.0,neutral
"@POTUS It’s been 2 years hoss. Banks are collapsing, interest rates are sky high and we’re in the middle of a reces… https://t.co/tkTZ0s8XZh",0.26999999999999996,0.08,positive
@WelshCentro @RavenMurmur @GeromanAT Only in the cities. The rest will have a deep recession but not civil war.… https://t.co/tyAFT51B6Z,0.7,0.0,neutral
@futureformerJD He sleeps so peacefully. Probably doesn’t even know we’re in a recession,0.5,0.25,positive
NPR's Michel Martin talks to former Federal Reserve governor Claudia Sahm about who's feeling the biggest pinch of… https://t.co/MunKUVLcXn,0.0,0.0,neutral
"@tadpolini6749 @mhowe1980 @IAmPoliticsGirl How can Democrats lie so easily?  Is it a cult thing?

Food prices are n… https://t.co/QzUUHb7NgA",0.8333333333333334,0.43333333333333335,positive
@GOP Lemme guess you cherry picked some people coming back from a rally.  They were people who’ve been spoon fed gr… https://t.co/azVXm2ysYe,0.0,0.0,neutral
@yourghostfrend When I was in high school we did a recession dance. We took a whole bunch of cardboard tubes and bo… https://t.co/5IxfHujJ8I,0.47,0.18,positive
"Exciting news! Our start-up has gained 600,000 new customers and become a multi-million dollar DTC success story, e… https://t.co/GgnYNyw5bK",0.4181818181818182,0.24545454545454545,positive
The surge in borrowing costs is expected to send the economy into a recession sometime this year. https://t.co/k4kbWBhgTj,0.4,-0.1,negative
@JudyLee1987 @laurenboebert I don't know how messing with federal funds rate so dramatically wouldn't impact most s… https://t.co/tGl9XHz7jt,0.5,0.5,positive
"@jimcramer Trade Down? Recession?
Why? For how long?",0.34444444444444444,-0.1027777777777778,negative
@DavidCTower1 @NickBorynack Cool you brought up Carter. He's villified for being a weak Pres who cdn't win 2 terms.… https://t.co/4qgK5x3CD0,0.5583333333333332,0.25833333333333336,positive
@thekohler @emswhims1 @NanaCrypto2 @nytimes 4. Biden has heavily contributed to the devaluation of the dollar with… https://t.co/2TgyIiE6To,0.5,-0.2,negative
@CNN The quotes from the democrats “the economy is doing well”.  WTF world are these people living in?  Banks and e… https://t.co/mleN1HTxuT,1.0,-0.5,negative
"@hope_not_worry @WilliamShatner bye sad and hateful hooman, everyone arouund you is the loser, yet prospering more… https://t.co/4nnLDo41DP",0.75,0.0,neutral
@fundstrat Recession and a China Black Swan with Taiwan,0.43333333333333335,-0.16666666666666666,negative
@OffTheRunTrades Would you say the macro outlook is simply being absorbed and priced-in. It's the most telegraphed… https://t.co/WRhTJymF0g,0.5857142857142857,0.26666666666666666,positive
"@POTUS He says this as we are in a recession, heading to depression.",0.0,0.0,neutral
@DailyLoud Bro gonna ignore gas prices and recession and say this bs,0.0,0.0,neutral
@SpeakerMcCarthy And sends us into a recession and possible depression,1.0,0.0,neutral
How will we know if the US economy is in a recession? https://t.co/81H7Kk8hAQ,0.0,0.0,neutral
"While most in markets are focused on The coming recession and it’s GONNA get WORSE? Well, what if you found out, af… https://t.co/yKsag9MeXK",0.55,0.04999999999999999,positive
Oil falls because fears of a recession are stronger than a big US inventory draw https://t.co/Xtg09Lc3Mh https://t.co/ui7Zu8x045,0.1,0.0,neutral
This is what Republicans want they want to throw the country back into a recession so then they can blame it on the… https://t.co/dNo14m8fyC,0.0,0.0,neutral
"I know #Tesla board members are looking at 1. the share price of $TSLA, 2. the impracticality of #Cybertruck in a r… https://t.co/AQoJsyGx5v",0.0,0.0,neutral
@SamuelAAdams I think it has a lot to do with millennials having entered the work force arnd the time of the grt re… https://t.co/cDrD3DN9f9,0.0,0.0,neutral
@OrielCelt @PresidentIRL The same old people who gave us the recession and who perpetuate the trickle down myth - w… https://t.co/FIaOdtI7qy,0.20462962962962963,-0.018518518518518528,negative
"@DeFiSurfer808 What? lol. Great video, short the recession long the market. for now we go higher!",0.53,0.36,positive
"@BuckSweetFarms @patriottakes @GOP Jeez, you gotta go back pretty far for that. Obama created one of our longest ru… https://t.co/8gTB2q05NR",0.6666666666666666,0.11666666666666665,positive
